long,lat,"siruta","name","judet"
21.505729535647227,44.977855984995266,51430,"Rusova Veche","CS"
21.952735221811263,44.646787796822721,51458,"Berzasca","CS"
22.103200237805087,44.665066871712973,51467,"Bigăr","CS"
22.000532506598748,44.632772881464653,51476,"Cozla","CS"
21.97079598631516,44.637433935904063,51485,"Drencova","CS"
21.894050339140914,44.658511804346077,51494,"Liubcova","CS"
21.628999806566998,45.425795084034526,51519,"Berzovia","CS"
21.593602658363622,45.363692425393801,51528,"Fizeș","CS"
21.579690336630396,45.432811523689097,51537,"Gherteniș","CS"
22.308557171066045,45.345253565454826,51555,"Bolvașnița","CS"
22.350518293360206,45.326777765468698,51564,"Vîrciorova","CS"
21.998457422219541,44.926505558959114,51582,"Bozovici","CS"
21.948961331977269,45.034200510388828,51591,"Poneasca","CS"
22.061787725096679,44.930140550933636,51608,"Prilipeț","CS"
21.903199983927355,45.020434065330598,51617,"Valea Minișului","CS"
21.992160639264153,45.420011839558114,51635,"Brebu","CS"
22.046600529571954,45.389903403053538,51644,"Apadia","CS"
22.011806100788007,45.39983265001721,51653,"Valeadeni","CS"
22.137272184573387,45.233147574261046,51671,"Brebu Nou","CS"
22.095799207240528,45.227429503615348,51680,"Gărîna","CS"
22.243088316983851,45.363361844665711,51706,"Buchin","CS"
22.110710112329919,45.313435875246135,51715,"Lindenfeld","CS"
22.176806820571702,45.352181248680054,51724,"Poiana","CS"
22.24107289749487,45.358613600976568,51733,"Prisian","CS"
22.264364811542087,45.348590376678501,51742,"Valea Timișului","CS"
22.268751191451798,45.300938105668124,51760,"Bucoșnița","CS"
22.255102691097566,45.283062944413004,51779,"Goleț","CS"
22.257645128098158,45.323185388312083,51788,"Petroșnița","CS"
22.286487020071021,45.31757694375284,51797,"Vălișoara","CS"
21.862851585196818,45.198219720287121,51813,"Carașova","CS"
21.91480746919181,45.218093408082659,51822,"Iabalcea","CS"
21.862150677584911,45.229036787150157,51831,"Nermed","CS"
21.74652876799243,44.83317388154417,51859,"Cărbunari","CS"
21.73393573521366,44.845856816305862,51868,"Știnăpari","CS"
22.148827837150378,45.545442964880891,51886,"Căvăran","CS"
22.20289635581215,45.521227728792887,51895,"Maciova","CS"
22.120368041949977,45.509291654185681,51902,"Mîtnicu Mare","CS"
22.184642816805212,45.52872640216178,51911,"Peștere","CS"
22.155017257391798,45.499135893807669,51920,"Prisaca","CS"
22.161299278692461,45.481710969871912,51939,"Zăgujeni","CS"
21.704444734699525,45.009372887338031,51957,"Ciclova Română","CS"
21.706923044358287,44.970467819981963,51966,"Ilidia","CS"
21.726739480781067,44.9434466964235,51975,"Socolari","CS"
21.613804214128514,44.944082801546344,51993,"Ciuchici","CS"
21.654250072820979,44.938858009971554,52008,"Macoviște","CS"
21.554250100655924,44.953583793020769,52017,"Nicolinț","CS"
21.628250322027416,44.918682202529773,52026,"Petrilova","CS"
21.777519879940577,45.15630917517759,52044,"Ciudanovița","CS"
21.727411209075534,45.149191554756136,52053,"Jitin","CS"
22.091882275327276,45.497106133115395,52071,"Copăcele","CS"
22.076363281887463,45.469852900631061,52080,"Ohaba-Mîtnic","CS"
22.112671940921096,45.459950980526067,52099,"Ruginosu","CS"
22.061605889131606,45.493212571344174,52106,"Zorile","CS"
22.323613587220095,45.040753143024986,52124,"Cornea","CS"
22.319060382510933,44.996434475209945,52133,"Crușovăț","CS"
22.30690341937893,45.010432690911657,52142,"Cuptoare","CS"
22.32033532022654,45.029206500864305,52151,"Macoviște","CS"
22.420115019363521,45.064274753479218,52179,"Cornereva","CS"
22.427194328083075,45.12201397025072,52188,"Arsuri","CS"
22.414458930042308,45.038642387332828,52197,"Bogîltin","CS"
22.413178476544431,45.106174956490278,52204,"Bojia","CS"
22.393578757962512,45.050145602358448,52213,"Borugi","CS"
22.474651179193579,45.111090931973557,52222,"Camena","CS"
22.415343742977321,45.070035402038776,52231,"Cireșel","CS"
22.396237477549818,45.021741571865405,52240,"Costiș","CS"
22.439557228129974,45.117991010922211,52259,"Cozia","CS"
22.521167495172595,45.007055470470256,52268,"Cracu Mare","CS"
22.411079234889989,45.025016755952301,52277,"Cracu Teiului","CS"
22.466945956486953,45.003595332934829,52286,"Dobraia","CS"
22.450443008136279,45.06780637640567,52295,"Dolina","CS"
22.424937486037326,45.109251574921963,52302,"Gruni","CS"
22.4203627636916,45.115088952852844,52311,"Hora Mare","CS"
22.411336244707016,45.110336915365359,52320,"Hora Mică","CS"
22.539109593405136,45.01500872356177,52339,"Ineleț","CS"
22.403617761279637,45.070874422921015,52348,"Izvor","CS"
22.468117239515514,45.07913153808849,52357,"Lunca Florii","CS"
22.457395496270223,45.085904004220531,52366,"Lunca Zaicii","CS"
22.385442903886954,45.037057713171251,52375,"Mesteacăn","CS"
22.396994125690778,45.0587673380222,52384,"Negiudin","CS"
22.426208957492026,45.138141541829526,52393,"Obița","CS"
22.420201879814861,45.086719286609018,52400,"Pogara de Sus","CS"
22.406480024524257,45.043771203521473,52419,"Pogara","CS"
22.456898042816213,45.001281482581149,52428,"Poiana Lungă","CS"
22.483484458637616,45.015550031171998,52437,"Prisacina","CS"
22.451907892876314,45.107682938431388,52446,"Prislop","CS"
22.410209554215438,45.102146130771466,52455,"Ruștin","CS"
22.543513383071847,45.030308786242173,52464,"Scărișoara","CS"
22.446202480484864,45.095752604614127,52473,"Strugasca","CS"
22.460140368483398,45.064288407381589,52482,"Studena","CS"
22.470474490722676,45.100681305837959,52491,"Sub Crîng","CS"
22.462333285726178,45.068946676199353,52507,"Sub Plai","CS"
22.459556493057278,45.058306878553672,52516,"Topla","CS"
22.560196340297136,45.037961187815945,52525,"Țațu","CS"
22.465199181240529,45.090147899114648,52534,"Zănogi","CS"
