id,"cod_jud","denumire_uat","nr_sv","sediu",lat,long,"adresa"
609,"DJ","Dăbuleni","DJ206","SCOALA GIMNAZIALA CU CLASELE I-VIII NR.1 DABULENI, SUD",43.7995961000,24.0947295100,"UAT: ORAŞ DĂBULENI, Localitate: DĂBULENI, Artera: Strada Dunării, Nr: 2"
610,"DJ","Dăbuleni","DJ207","Liceul Teoretic Constantin Brancoveanu",43.8021017300,24.0835073400,"UAT: ORAŞ DĂBULENI, Localitate: DĂBULENI, Artera: Strada Marin Preda, Nr: 4"
611,"DJ","Dăbuleni","DJ203","Structura Scolii Gimnaziale nr. 1 Dabuleni",43.7980426900,24.1084426900,"UAT: ORAŞ DĂBULENI, Localitate: DĂBULENI, Artera: Strada Unirii, Nr: 120"
612,"DJ","Filiaşi","DJ215","PRIMĂRIA ORAŞULUI FILIAŞI",44.5545271400,23.5206788200,"UAT: ORAŞ FILIAŞI, Localitate: FILIAŞI, Artera: Bulevardul Racoţeanu (Strada V. I. Lenin), Nr: 160"
613,"DJ","Filiaşi","DJ214","LICEUL TEHNOLOGIC DIMITRIE FILIŞANU",44.5558894200,23.5158541800,"UAT: ORAŞ FILIAŞI, Localitate: FILIAŞI, Artera: Bulevardul Racoţeanu (Strada V. I. Lenin), Nr: 178"
614,"DJ","Filiaşi","DJ212","GRĂDINIŢA NR. 2 FILIAŞI",44.5555276600,23.5122487400,"UAT: ORAŞ FILIAŞI, Localitate: FILIAŞI, Artera: Strada Gării, Nr: 2"
615,"DJ","Filiaşi","DJ210","CORP 2 PRIMĂRIE",44.5552020000,23.5209860000,"UAT: ORAŞ FILIAŞI, Localitate: FILIAŞI, Artera: Strada Stadionului, Nr: 2 A"
616,"DJ","Filiaşi","DJ211","GRĂDINIŢA NR. 1 FILIAŞI",44.5513171700,23.5236957600,"UAT: ORAŞ FILIAŞI, Localitate: FILIAŞI, Artera: Strada Tudor Vladimirescu, Nr: 4H"
617,"DJ","Filiaşi","DJ216","ŞCOALA GIMNAZIALĂ FILIAŞI",44.5535245700,23.5227707300,"UAT: ORAŞ FILIAŞI, Localitate: FILIAŞI, Artera: Bulevardul Racoţeanu (Strada V. I. Lenin), Nr: 148"
618,"DJ","Filiaşi","DJ213","GRĂDINIŢA NR. 3 FILIAŞI",44.5522395000,23.5226849000,"UAT: ORAŞ FILIAŞI, Localitate: FILIAŞI, Artera: Strada Nicolae Bălcescu, Nr: 2"
619,"DJ","Bâlta","DJ217","ŞCOALA BÎLTA",44.5347747700,23.4691331700,"UAT: ORAŞ FILIAŞI, Localitate: BÂLTA, Artera: Strada Pandurilor, Nr: 218"
620,"DJ","Fratoştiţa","DJ218","SCOALA GIMNAZIALĂ FRATOŞTIŢA - CORP 1",44.5872138800,23.5701816200,"UAT: ORAŞ FILIAŞI, Localitate: FRATOŞTIŢA, Artera: Strada Valea Bisericii, Nr: 8"
621,"DJ","Fratoştiţa","DJ219","ŞCOALA GIMNAZIALĂ FRATOŞTITA - CORP 2",44.5872138800,23.5701816200,"UAT: ORAŞ FILIAŞI, Localitate: FRATOŞTIŢA, Artera: Strada Valea Bisericii, Nr: 8"
622,"CT","Băneasa","CT374","ȘCOALA GENERALĂ NR 1 BĂNEASA",44.0686699300,27.6935849000,"UAT: BĂNEASA, Localitate: BĂNEASA, Artera: Strada Trandafirilor, Nr: 79"
623,"CT","Lumina","CT472","ȘCOALA NOUĂ LUMINA",44.2935231600,28.5643246300,"UAT: LUMINA, Localitate: LUMINA, Artera: Strada Pelican, Nr: 10"
624,"CT","Lumina","CT473","GRĂDINIȚA LUMINA",44.2942359400,28.5647913600,"UAT: LUMINA, Localitate: LUMINA, Artera: Strada Pelican, Nr: 10"
625,"CT","Lumina","CT474","CĂMINUL CULTURAL LUMINA",44.2937950700,28.5656910400,"UAT: LUMINA, Localitate: LUMINA, Artera: Strada Mare, Nr: 173"
626,"CT","Băneasa","CT375","LICEUL TEORETIC BĂNEASA",44.0662844900,27.6970543600,"UAT: BĂNEASA, Localitate: BĂNEASA, Artera: Strada Trandafirilor, Nr: 95"
627,"CT","Cernavodă","CT274","Şcoala Gimnazială nr. 1",44.3502217200,28.0330106300,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Salciei, Nr: 1"
628,"CT","Cernavodă","CT275","Şcoala Gimnazială nr. 1",44.3502217200,28.0330106300,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Salciei, Nr: 1"
629,"CT","Cernavodă","CT276","Grădiniţa cu program prelungit Panseluţa",44.3500102900,28.0327192800,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Salciei, Nr: 6"
630,"CT","Cernavodă","CT277","Şcoala Gimnazială nr. 2",44.3423636800,28.0388805300,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Mihail Sadoveanu, Nr: 9"
631,"CT","Cernavodă","CT278","Liceul Teoretic Anghel Saligny",44.3408676700,28.0324552200,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Nr: 24-26"
632,"CT","Cernavodă","CT279","Liceul Teoretic Anghel Saligny",44.3408676700,28.0324552200,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Nr: 24-26"
633,"CT","Cernavodă","CT280","Grădiniţa cu program prelungit nr. 4",44.3391153100,28.0406910600,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Tudor Vladimirescu, Nr: 12"
634,"CT","Cernavodă","CT281","Creşa din strada Tudor Vladimirescu",44.3389978700,28.0406173900,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Tudor Vladimirescu, Nr: 12"
635,"CT","Cernavodă","CT282","Liceul Tehnologic Axiopolis Cernavodă",44.3343925900,28.0377516100,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Cazărmii, Nr: 6"
636,"CT","Cernavodă","CT283","Liceul Tehnologic Axiopolis Cernavodă",44.3339124400,28.0375195200,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Cazărmii, Nr: 6"
637,"CT","Cernavodă","CT284","Şcoala Gimnazială Mircea Eliade",44.3351530400,28.0375325800,"UAT: ORAŞ CERNAVODĂ, Localitate: CERNAVODĂ, Artera: Strada Cazărmii, Nr: 6"
638,"CT","Eforie Sud","CT285","LICEUL CARMEN SILVA EFORIE SUD",44.0202091100,28.6528410200,"UAT: ORAŞ EFORIE, Localitate: EFORIE SUD, Artera: Strada Negru Vodă, Nr: 102"
639,"CL","Călăraşi","CL49","Şcoala primara nr.6",44.1848711900,27.3507756400,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Independenţa (Prelungirea 23 August), Nr: 20"
640,"CL","Frumuşani","CL136","Scoala Generala nr 1.Frumusani",44.2941135000,26.3146892300,"UAT: FRUMUŞANI, Localitate: FRUMUŞANI"
641,"CL","Orăşti","CL138","Scoala Generala Orăști",44.3192333000,26.2829090300,"UAT: FRUMUŞANI, Localitate: ORĂŞTI, Nr: 41"
642,"CL","Orăşti","CL139","Scoala Generala Orasti",44.3192333000,26.2829090300,"UAT: FRUMUŞANI, Localitate: ORĂŞTI, Nr: 41"
643,"CL","Pasărea","CL135","Scoala Generala Pasarea",44.2792890900,26.3340096800,"UAT: FRUMUŞANI, Localitate: PASĂREA, Nr: 287"
644,"CL","Călăraşi","CL27","Liceul Danubius Calarasi",44.2066053000,27.3190714000,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Strada Ştirbei Vodă (Strada Proiectată), Nr: 1"
645,"CL","Călăraşi","CL50","Oborul Duminical",44.2019811400,27.3435945400,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Dobrogei, Nr: 8B"
646,"CL","Călăraşi","CL9","Grădiniţa cu pr. Prel.(Micro6)",44.2001320500,27.3209947500,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Aleea Aleea Centralei, Nr: 7"
647,"CL","Călăraşi","CL10","Colegiul agricol Sandu Aldea Calarasi",44.2008920600,27.3182482000,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 10"
648,"CL","Călăraşi","CL11","Colegiul agricol Sandu Aldea Calarasi",44.2008920600,27.3182482000,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 10"
649,"CL","Călăraşi","CL12","Colegiul agricol Sandu Aldea Calarasi",44.2008920600,27.3182482000,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 10"
650,"CL","Călăraşi","CL13","Lic. Teoretic Mihai Eminescu",44.2023598800,27.3166630000,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 14"
651,"CL","Călăraşi","CL14","Lic. Teoretic Mihai Eminescu",44.2023598800,27.3166630000,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 14"
652,"CL","Călăraşi","CL15","Lic. Teoretic Mihai Eminescu",44.2023598800,27.3166630000,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 14"
653,"CL","Călăraşi","CL34","Sala de sport de la şc.12",44.2066815000,27.3108408100,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 133"
654,"CL","Călăraşi","CL35","Sala de sport de la şc.12",44.2066815000,27.3108408100,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 133"
655,"CL","Călăraşi","CL36","Şcoala gimnaziala Mircea Vodă",44.2085467400,27.3074829100,"UAT: MUNICIPIUL CĂLĂRAŞI, Localitate: CĂLĂRAŞI, Artera: Prelungirea Bucureşti, Nr: 189"
656,"BH","Lazuri","BH524","ŞCOALA CU CLASELE I-IV LAZURI",46.7950805400,22.4118324100,"UAT: ROŞIA, Localitate: LAZURI, Nr: 86"
657,"BH","Roşiori","BH525","ŞCOALA GIMNAZIALĂ JAKO ZSIGMOND",47.2585073000,21.9590688100,"UAT: ROŞIORI, Localitate: ROŞIORI, Nr: 265"
658,"BH","Mihai Bravu","BH526","ŞCOALA GIMNAZIALĂ NR.1",47.2577258400,21.9328141400,"UAT: ROŞIORI, Localitate: MIHAI BRAVU, Nr: 154/A"
659,"BH","Vaida","BH527","ŞCOALA PRIMARĂ NR.1",47.2530483000,21.9924485100,"UAT: ROŞIORI, Localitate: VAIDA, Nr: 178"
660,"BH","Săcădat","BH528","Cămin Cultural",47.0420331800,22.1403885400,"UAT: SĂCĂDAT, Localitate: SĂCĂDAT, Nr: 202"
661,"BH","Borşa","BH530","Fosta Școală cu cls.I-IV",47.0263528600,22.1805192100,"UAT: SĂCĂDAT, Localitate: BORŞA, Nr: 28"
662,"BH","Săbolciu","BH529","Cămin cultural",47.0733597700,22.1544090500,"UAT: SĂCĂDAT, Localitate: SĂBOLCIU, Nr: 22/A"
663,"BH","Sălacea","BH533","Scoală Generală",47.4590032000,22.3039977100,"UAT: SĂLACEA, Localitate: SĂLACEA, Nr: 31"
664,"BH","Sălacea","BH532","PRIMĂRIA COMUNEI SĂLACEA",47.4602551000,22.3032468000,"UAT: SĂLACEA, Localitate: SĂLACEA, Nr: 47"
665,"BH","Otomani","BH531","CĂMINUL CULTURAL",47.4358736000,22.2316676100,"UAT: SĂLACEA, Localitate: OTOMANI, Nr: 272"
666,"BH","Sălard","BH534","ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",47.2240957500,22.0285864000,"UAT: SĂLARD, Localitate: SĂLARD, Nr: 430"
667,"BH","Sălard","BH535","ȘCOALA GIMNAZIALĂ SZALARDI JANOS SĂLARD",47.2240957500,22.0285864000,"UAT: SĂLARD, Localitate: SĂLARD, Nr: 430"
668,"BH","Hodoş","BH536","ȘCOALA PRIMARĂ NR.1",47.2263342900,21.9832395300,"UAT: SĂLARD, Localitate: HODOŞ, Nr: 137"
669,"BH","Sântimreu","BH537","ȘCOALA PRIMARĂ NR. 2",47.2492329000,22.0462777100,"UAT: SĂLARD, Localitate: SÂNTIMREU, Nr: 282"
670,"BH","Sânnicolau Român","BH556","CAMIN CULTURAL",46.9602788400,21.7126990000,"UAT: SÂNNICOLAU ROMÂN, Localitate: SÂNNICOLAU ROMÂN, Nr: 1.00"
671,"BH","Berechiu","BH557","SCOALA GENERALA",46.9494878600,21.7306053300,"UAT: SÂNNICOLAU ROMÂN, Localitate: BERECHIU, Nr: 167"
672,"BH","Roit","BH558","GRADINITA",46.9816267500,21.7076507000,"UAT: SÂNNICOLAU ROMÂN, Localitate: ROIT, Nr: 93"
673,"BH","Sâmbăta","BH538","CAMINUL CULTURAL",46.8021672000,22.2007688500,"UAT: SÂMBĂTA, Localitate: SÂMBĂTA, Nr: 103"
674,"BH","Copăceni","BH539","CAMINUL CULTURAL",46.7722515300,22.1882013800,"UAT: SÂMBĂTA, Localitate: COPĂCENI, Nr: 7"
675,"BH","Ogeşti","BH540","GRĂDINIȚA CU PROGRAM NORMAL NR. 3 OGEȘTI",46.8017443000,22.2338015000,"UAT: SÂMBĂTA, Localitate: OGEŞTI, Nr: 57"
676,"BH","Rogoz","BH542","GRĂDINIȚA CU PROGRAM NORMAL NR.4 ROGOZ",46.7945487000,22.1709913000,"UAT: SÂMBĂTA, Localitate: ROGOZ, Nr: 78/A"
677,"BH","Rotăreşti","BH541","CAMINUL CULTURAL",46.7960648400,22.2289455300,"UAT: SÂMBĂTA, Localitate: ROTĂREŞTI, Nr: 107"
678,"AG","Mozăceni","AG399","Şcoala Generală Mişei",44.5645261700,25.1616319100,"UAT: MOZĂCENI, Localitate: MOZĂCENI"
679,"AG","Smeura","AG397","Societatea Comercială BUILDING ASTROM Societate cu Răspundere Limitată",44.8472825000,24.8371579100,"UAT: MOŞOAIA, Localitate: SMEURA, Artera: Strada Străinari, Nr: 30"
680,"AG","Vâlsăneşti","AG401","Sediul primăriei vechi - Vilsănești",45.1797726800,24.7897595300,"UAT: MUŞĂTEŞTI, Localitate: VÂLSĂNEŞTI"
681,"AG","Costeşti-Vâslan","AG402","Şcoala Generală Costeşti - Vîlsan",45.1496525000,24.7698312100,"UAT: MUŞĂTEŞTI, Localitate: COSTEŞTI-VÂSLAN"
682,"AG","Muşăteşti","AG400","Cămin Cultural Constantin Dobrescu Argeș - Robaia",45.2156827700,24.7775490500,"UAT: MUŞĂTEŞTI, Localitate: MUŞĂTEŞTI"
683,"AG","Stroeşti","AG403","Şcoala Generală Stroeşti",45.1204083000,24.7947511100,"UAT: MUŞĂTEŞTI, Localitate: STROEŞTI"
684,"AG","Negraşi","AG404","Şcoala Negraşi",44.5947306200,25.1316789700,"UAT: NEGRAŞI, Localitate: NEGRAŞI"
685,"AG","Bârlogu","AG405","Grădiniţa Bîrlogu",44.6266466400,25.0784600900,"UAT: NEGRAŞI, Localitate: BÂRLOGU"
686,"AG","Buta","AG407","Şcoala Buta",44.6256020600,25.1154784400,"UAT: NEGRAŞI, Localitate: BUTA"
687,"AG","Mozacu","AG406","Şcoala Mozacu",44.6084080100,25.1630278700,"UAT: NEGRAŞI, Localitate: MOZACU"
688,"AG","Nucşoara","AG408","Şcoala cu clasele I-VIII Toma Arnăuţoiu",45.1496525000,24.7698312100,"UAT: NUCŞOARA, Localitate: NUCŞOARA, Artera: Strada Elisabeta Rizea, Nr: 39"
689,"AG","Sboghiţeşti","AG409","Cămin Cultural Sboghiţeşti",45.3313999400,24.8056652700,"UAT: NUCŞOARA, Localitate: SBOGHIŢEŞTI"
690,"AG","Slatina","AG410","CĂMIN CULTURAL SLATINA",45.3567224700,24.8014026700,"UAT: NUCŞOARA, Localitate: SLATINA"
691,"AG","Oarja","AG412","Şcoala Primară Oarja Sat",44.7665945800,24.9695345600,"UAT: OARJA, Localitate: OARJA"
692,"AG","Oarja","AG411","Școala Gimnazială D. Rădulescu Oarja",44.7549146700,24.9757763000,"UAT: OARJA, Localitate: OARJA"
693,"AG","Pietroşani","AG413","Sala de Sport Pietroşani",45.1767569400,24.8462464300,"UAT: PIETROŞANI, Localitate: PIETROŞANI"
694,"AG","Bădeşti","AG414","Cămin Cultural Bădeşti",45.1714666000,24.8588290100,"UAT: PIETROŞANI, Localitate: BĂDEŞTI"
695,"AG","Găneşti","AG416","ŞcoalaGenerală cu clasele I-IV Găneşti",45.1221994800,24.8427168500,"UAT: PIETROŞANI, Localitate: GĂNEŞTI"
696,"AG","Retevoieşti","AG415","Şcoala Generală cu clasele I-IV Retevoieşti",45.1397769400,24.8414185900,"UAT: PIETROŞANI, Localitate: RETEVOIEŞTI"
697,"AG","Nejlovelu","AG438","Şcoala cu clasele I-IV Nejlovelu",44.6883408600,25.1771592000,"UAT: RĂTEŞTI, Localitate: NEJLOVELU"
698,"AG","Pătuleni","AG439","Şcoala cu clasele I-IV Pătuleni",44.7328087100,25.1621996500,"UAT: RĂTEŞTI, Localitate: PĂTULENI"
699,"BV","Hoghiz","BV353","Căminul Cultural Hoghiz",45.9856133700,25.3096500800,"UAT: HOGHIZ, Localitate: HOGHIZ, Nr: 232"
700,"BV","Bogata Olteană","BV354","Căminul Cultural Bogata",45.9798841200,25.3571812600,"UAT: HOGHIZ, Localitate: BOGATA OLTEANĂ, Nr: 75"
701,"BV","Cuciulata","BV355","Școala Gimnazială Aron Pumnu Cuciulata",45.9453670000,25.2734677700,"UAT: HOGHIZ, Localitate: CUCIULATA, Nr: 9"
702,"BV","Dopca","BV356","Căminul Cultural Dopca",45.9812330700,25.3808898100,"UAT: HOGHIZ, Localitate: DOPCA, Nr: 24"
703,"BV","Fântâna","BV357","Cămunul Cultural Fântâna",45.9655562500,25.2982246800,"UAT: HOGHIZ, Localitate: FÂNTÂNA, Nr: 44"
704,"BV","Lupşa","BV358","Căminul Cultural Lupşa",45.9353856200,25.2984574300,"UAT: HOGHIZ, Localitate: LUPŞA, Nr: 25"
705,"BV","Holbav","BV359","Primaria Comunei Holbav",45.6583288400,25.3864249900,"UAT: HOLBAV, Localitate: HOLBAV, Nr: 39"
706,"BV","Homorod","BV360","CAMIN CULTURAL HOMOROD",46.0411988200,25.2789460900,"UAT: HOMOROD, Localitate: HOMOROD, Nr: 403, Bl: -"
707,"BV","Jimbor","BV362","CAMIN CULTURAL JIMBOR",46.1096724400,25.3868434000,"UAT: HOMOROD, Localitate: JIMBOR"
708,"BV","Mercheaşa","BV361","CAMIN CULTURAL MERCHEASA",46.0668011500,25.3350858100,"UAT: HOMOROD, Localitate: MERCHEAŞA"
709,"BV","Jibert","BV363","Şcoala Generală Jibert",46.0008566500,25.0752925100,"UAT: JIBERT, Localitate: JIBERT"
710,"BV","Dacia","BV364","Şcoala Generală Dacia",46.0092633800,25.1522868700,"UAT: JIBERT, Localitate: DACIA"
711,"BV","Grânari","BV366","Şcoala Generală Grînari",46.0396094200,24.9724771700,"UAT: JIBERT, Localitate: GRÂNARI"
712,"BV","Lovnic","BV365","Şcoala Generală Lovnic",45.9842953500,25.0076292000,"UAT: JIBERT, Localitate: LOVNIC"
713,"BV","Văleni","BV367","Şcoala Generală Văleni",45.9614206000,24.9698663100,"UAT: JIBERT, Localitate: VĂLENI"
714,"BV","Lisa","BV368","Căminul Cultural Lisa",45.7262424300,24.8513487800,"UAT: LISA, Localitate: LISA, Nr: 251"
715,"BV","Breaza","BV369","Căminul Cultural Breaza",45.7044682800,24.8810790000,"UAT: LISA, Localitate: BREAZA, Nr: 68"
716,"BV","Măieruş","BV370","CAMINUL CULTURAL MAIERUS",45.8987074000,25.5404179300,"UAT: MĂIERUŞ, Localitate: MĂIERUŞ, Nr: 2"
717,"BV","Arini","BV371","CAMINUL CULTURAL ARINI",45.8863738000,25.5646048100,"UAT: MĂIERUŞ, Localitate: ARINI, Nr: 64"
718,"BV","Mândra","BV372","Scoala Generala Mândra",45.8226283800,25.0471945500,"UAT: MÂNDRA, Localitate: MÂNDRA, Nr: 312"
719,"BV","Ileni","BV373","Aşezamânt cultural",45.7895145000,24.9978352100,"UAT: MÂNDRA, Localitate: ILENI, Nr: 307"
720,"BV","Râuşor","BV374","Aşezamânt cultural",45.8177968900,25.0040626800,"UAT: MÂNDRA, Localitate: RÂUŞOR, Nr: 170"
721,"BV","ŞOna","BV376","Aşezamânt cultural",45.8486522300,25.0446683000,"UAT: MÂNDRA, Localitate: ŞONA, Nr: 203"
722,"AB","Blaj","AB83","Asociaţia Judeţeană a Vânătorilor si Pescarilor Sportivi Alba - Clubul Blaj",46.1668507000,23.9447836700,"UAT: MUNICIPIUL BLAJ, Localitate: BLAJ, Artera: Strada Gheorghe Bariţiu, Nr: 5"
723,"AB","Blaj","AB76","Piaţa Agroalimentară",46.1749741800,23.9250665300,"UAT: MUNICIPIUL BLAJ, Localitate: BLAJ, Artera: Strada Câmpul Libertăţii (Strada Cîmpul Libertăţii), Nr: 19 A"
724,"AB","Blaj","AB81","Liceul Tehnologic Ştefan Manciulea Blaj",46.1729963700,23.9228766700,"UAT: MUNICIPIUL BLAJ, Localitate: BLAJ, Artera: Piaţa 1848, Nr: 3"
725,"AB","Fărău","AB247","GRĂDINIŢA CU PROGRAM NORMAL FĂRĂU",46.3374296900,24.0041783100,"UAT: FĂRĂU, Localitate: FĂRĂU, Nr: 279"
726,"AB","Heria","AB248","GRĂDINIŢA CU PROGRAM NORMAL HERIA",46.3644113000,23.9788176100,"UAT: FĂRĂU, Localitate: HERIA, Nr: 17"
727,"AB","Medveş","AB250","ŞCOALA PRIMARĂ MEDVEŞ",46.3070206200,24.0627515600,"UAT: FĂRĂU, Localitate: MEDVEŞ, Nr: 15"
728,"AB","Blaj","AB82","Serviciul Public de Asistenţă Socială Blaj",46.1755802000,23.9304693000,"UAT: MUNICIPIUL BLAJ, Localitate: BLAJ, Artera: Strada Câmpul Libertăţii (Strada Cîmpul Libertăţii), Nr: 50"
729,"AB","Blaj","AB84","Liceul Tehnologic Timotei Cipariu",46.1783910300,23.9187604300,"UAT: MUNICIPIUL BLAJ, Localitate: BLAJ, Artera: Strada Dr. Vasile Suciu (Strada Dr. Petru Groza), Nr: 29"
730,"AB","Blaj","AB85","Colegiul Naţional Inochentie Micu Clain’’",46.1774922700,23.9274401800,"UAT: MUNICIPIUL BLAJ, Localitate: BLAJ, Artera: Strada Simion Bărnuţiu, Nr: 2"
731,"AB","Blaj","AB86","Şcoala Gimnazială Petru Pavel Aron Blaj",46.1692774900,23.9213747800,"UAT: MUNICIPIUL BLAJ, Localitate: BLAJ, Artera: Strada Păcii, Nr: 1"
732,"AB","Mănărade","AB89","Şcoala Gimnazială Axente Sever Mănărade",46.1401860700,23.9713341200,"UAT: MUNICIPIUL BLAJ, Localitate: MĂNĂRADE, Nr: 177"
733,"AB","Sebeş","AB103","ŞCOALA GIMNAZIALĂ MIHAIL KOGĂLNICEANU SEBEŞ",45.9667812500,23.5599761000,"UAT: MUNICIPIUL SEBEŞ, Localitate: SEBEŞ, Artera: Strada Mihail Kogălniceanu, Nr: 114"
734,"AB","Sebeş","AB104","ŞCOALA GIMNAZIALĂ MIHAIL KOGĂLNICEANU SEBEŞ",45.9667812500,23.5599761000,"UAT: MUNICIPIUL SEBEŞ, Localitate: SEBEŞ, Artera: Strada Mihail Kogălniceanu, Nr: 114"
735,"AB","Sebeş","AB105","ŞCOALA GIMNAZIALĂ MIHAIL KOGĂLNICEANU SEBEŞ",45.9667812500,23.5599761000,"UAT: MUNICIPIUL SEBEŞ, Localitate: SEBEŞ, Artera: Strada Mihail Kogălniceanu, Nr: 114"
736,"AB","Sebeş","AB106","ŞCOALA GIMNAZIALĂ MIHAIL KOGĂLNICEANU SEBEŞ",45.9667812500,23.5599761000,"UAT: MUNICIPIUL SEBEŞ, Localitate: SEBEŞ, Artera: Strada Mihail Kogălniceanu, Nr: 114"
737,"AB","Sebeş","AB92","SERVICIUL PUBLIC DE ADMINISTRARE A PATRIMONIULUI SEBEŞ",45.9530071300,23.5849360000,"UAT: MUNICIPIUL SEBEŞ, Localitate: SEBEŞ, Artera: Strada Viilor, Nr: 28"
738,"CT","Eforie Sud","CT286","SEDIUL POLITIEI LOCALE EFORIE SUD",44.0302326000,28.6508092100,"UAT: ORAŞ EFORIE, Localitate: EFORIE SUD, Nr: 11"
739,"CT","Hârşova","CT295","Şcoala Port Hârşova",44.6813832500,27.9485543400,"UAT: ORAŞ HÂRŞOVA, Localitate: HÂRŞOVA, Artera: Strada Mircea cel Bătrîn, Nr: 5"
740,"CT","Rasova","CT521","SCOALA GIMNAZIALA NR.2 RASOVA",44.2451226600,27.9313368000,"UAT: RASOVA, Localitate: RASOVA"
741,"CT","Rasova","CT522","SCOALA GIMNAZIALA NR.2 RASOVA",44.2451226600,27.9313368000,"UAT: RASOVA, Localitate: RASOVA"
742,"CT","Cochirleni","CT523","SCOALA GIMNAZIALA COCHIRLENI",44.2748833700,27.9994499700,"UAT: RASOVA, Localitate: COCHIRLENI"
743,"CT","Hârşova","CT294","CENTRUL PERMANENT PENTRU PERSOANE ABUZATE",44.6843514400,27.9502714300,"UAT: ORAŞ HÂRŞOVA, Localitate: HÂRŞOVA"
744,"CT","Hârşova","CT297","Liceul Teoretic Ioan Cotovu",44.6917590100,27.9518400400,"UAT: ORAŞ HÂRŞOVA, Localitate: HÂRŞOVA, Artera: Şoseaua Constanţei, Nr: 24"
745,"CT","Hârşova","CT293","Liceul Teoretic Ioan Cotovu",44.6870936900,27.9525419400,"UAT: ORAŞ HÂRŞOVA, Localitate: HÂRŞOVA, Artera: Şoseaua Constanţei, Nr: 24"
746,"CT","Hârşova","CT292","Casa de Cultura",44.6862910800,27.9507322600,"UAT: ORAŞ HÂRŞOVA, Localitate: HÂRŞOVA, Artera: Piaţa 1 Decembrie 1918, Nr: 2"
747,"CT","Hârşova","CT296","Şcoala Gimnazială nr. 1",44.6874815800,27.9423695300,"UAT: ORAŞ HÂRŞOVA, Localitate: HÂRŞOVA, Artera: Strada Revoluţiei (Strada 23 August), Nr: 5"
748,"CT","Hârşova","CT298","Gradiniţa Varoş",44.6864110600,27.9385670100,"UAT: ORAŞ HÂRŞOVA, Localitate: HÂRŞOVA"
749,"CT","Vadu Oii","CT299","Şcoala Primară Vadu Oii",44.7403249400,27.8860326600,"UAT: ORAŞ HÂRŞOVA, Localitate: VADU OII"
750,"CT","Năvodari","CT322","CASA CĂSĂTORIILOR",44.3230702800,28.6086431100,"UAT: ORAŞ NĂVODARI, Localitate: NĂVODARI, Artera: Strada Albinelor, Bl: B2"
751,"CT","Năvodari","CT316","ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL",44.3213561400,28.6065634600,"UAT: ORAŞ NĂVODARI, Localitate: NĂVODARI, Artera: Strada Plopilor, Nr: 14"
752,"CT","Năvodari","CT317","ŞCOALA GIMNAZIALĂ „GRIGORE MOISIL",44.3213561400,28.6065634600,"UAT: ORAŞ NĂVODARI, Localitate: NĂVODARI, Artera: Strada Plopilor, Nr: 14"
753,"CT","Năvodari","CT323","CASA DE CULTURĂ",44.3222291600,28.6088654000,"UAT: ORAŞ NĂVODARI, Localitate: NĂVODARI, Artera: Strada Constanţei, Nr: 14"
